rental_id,user_id,age,gender,start_time,end_time,start_station,end_station,duration_minutes,price
4428,U1638,22,F,2025-10-18 18:56:00,2025-10-18 19:16:00,Station Stade,Station Parc Central,20,6.4
4429,U4831,30,M,2024-02-15 20:19:00,2024-02-15 20:38:00,Station Parc Central,Station Marina,19,7.4
4430,U9972,63,M,2024-02-17 09:41:00,2024-02-17 09:49:00,Station Université,Station Stade,8,6.2
4431,U4780,26,M,2024-09-05 09:30:00,2024-09-05 09:59:00,Station Stade,Station Parc Central,29,7.6
4432,U6488,41,M,2024-03-14 11:58:00,2024-03-14 12:26:00,Station Quartier Administratif,Station Hôpital,28,8.6
4433,U7623,39,M,2024-07-01 11:45:00,2024-07-01 12:13:00,Station Centre-Ville,Station Parc Central,28,8.6
4434,U5617,38,M,2025-05-31 08:17:00,2025-05-31 08:35:00,Station Corniche,Station Stade,18,7.4
4435,U4253,40,M,2025-06-24 18:51:00,2025-06-24 19:33:00,Station Parc Central,Station Quartier Administratif,42,11.0
4436,U4293,29,M,2025-03-27 19:15:00,2025-03-27 19:44:00,Station Parc Central,Station Centre-Ville,29,8.6
4437,U8000,43,F,2025-03-03 14:24:00,2025-03-03 14:43:00,Station Quartier Administratif,Station Hôpital,19,7.4
4438,U7665,36,F,2024-09-11 00:13:00,2024-09-11 00:21:00,Station Gare,Station Aéroport Bus,8,6.2
4439,U5731,61,F,2025-03-27 20:31:00,2025-03-27 21:04:00,Station Marina,Station Corniche,33,10.3
4440,U5767,25,F,2024-03-15 18:40:00,2024-03-15 18:50:00,Station Marina,Station Centre-Ville,10,6.2
4441,U2149,41,F,2025-12-29 12:30:00,2025-12-29 12:54:00,Station Aéroport Bus,Station Gare,24,8.6
4442,U2764,54,F,2024-03-19 07:00:00,2024-03-19 07:39:00,Station Gare,Station Stade,39,9.8
4443,U2172,48,M,2024-10-18 08:41:00,2024-10-18 09:17:00,Station Hôpital,Station Parc Central,36,9.3
4444,U8461,59,F,2025-10-23 17:15:00,2025-10-23 17:48:00,Station Aéroport Bus,Station Marina,33,9.8
4445,U6884,49,F,2024-02-02 17:31:00,2024-02-02 17:43:00,Station Parc Central,Station Université,12,7.4
4446,U9214,40,M,2024-03-19 09:21:00,2024-03-19 09:57:00,Station Technopark,Station Quartier Administratif,36,8.8
4447,U9854,44,M,2024-07-21 17:42:00,2024-07-21 18:07:00,Station Aéroport Bus,Station Gare,25,8.1
4448,U2898,34,F,2025-03-16 16:07:00,2025-03-16 16:21:00,Station Gare,Station Université,14,7.4
4449,U8641,30,F,2024-07-30 08:36:00,2024-07-30 08:54:00,Station Université,Station Gare,18,6.9
4450,U4465,30,F,2024-12-16 17:49:00,2024-12-16 18:11:00,Station Technopark,Station Quartier Administratif,22,8.6
4451,U3349,39,M,2025-01-03 15:53:00,2025-01-03 16:24:00,Station Technopark,Station Quartier Administratif,31,9.8
4452,U3553,23,F,2025-04-16 21:38:00,2025-04-16 22:11:00,Station Quartier Administratif,Station Aéroport Bus,33,9.8
4453,U3541,58,F,2025-09-25 17:18:00,2025-09-25 17:43:00,Station Université,Station Parc Central,25,8.1
4454,U8674,34,M,2025-11-11 17:58:00,2025-11-11 18:38:00,Station Parc Central,Station Hôpital,40,9.3
4455,U6911,58,F,2024-07-22 07:07:00,2024-07-22 07:37:00,Station Quartier Administratif,Station Technopark,30,8.1
4456,U2303,40,M,2024-01-01 07:41:00,2024-01-01 08:04:00,Station Technopark,Station Quartier Administratif,23,8.6
4457,U5447,65,M,2025-01-09 19:42:00,2025-01-09 20:00:00,Station Hôpital,Station Parc Central,18,7.4
4458,U7258,32,F,2025-07-21 11:40:00,2025-07-21 12:06:00,Station Université,Station Gare,26,9.1
4459,U3072,20,F,2025-07-20 18:08:00,2025-07-20 18:26:00,Station Quartier Administratif,Station Centre-Ville,18,7.4
4460,U3873,36,M,2024-07-28 07:08:00,2024-07-28 07:13:00,Station Stade,Station Souk,5,6.2
4461,U1244,35,F,2024-01-26 08:18:00,2024-01-26 08:52:00,Station Souk,Station Quartier Administratif,34,8.8
4462,U1797,37,F,2024-12-06 13:06:00,2024-12-06 13:28:00,Station Souk,Station Centre-Ville,22,8.6
4463,U9192,41,F,2024-11-07 13:53:00,2024-11-07 14:27:00,Station Marina,Station Corniche,34,9.8
4464,U6637,20,F,2025-01-05 14:15:00,2025-01-05 15:02:00,Station Hôpital,Station Stade,47,10.0
4465,U5060,50,M,2024-12-22 17:06:00,2024-12-22 17:12:00,Station Marina,Station Corniche,6,6.2
4466,U7786,40,F,2025-09-18 17:03:00,2025-09-18 17:24:00,Station Gare,Station Centre-Ville,21,9.1
4467,U9625,20,M,2025-03-11 14:18:00,2025-03-11 14:38:00,Station Technopark,Station Quartier Administratif,20,7.4
4468,U9419,34,F,2024-06-13 11:56:00,2024-06-13 12:11:00,Station Technopark,Station Quartier Administratif,15,7.4
4469,U8935,34,M,2025-09-10 13:02:00,2025-09-10 13:23:00,Station Technopark,Station Université,21,8.6
4470,U2367,22,M,2025-01-22 18:44:00,2025-01-22 19:13:00,Station Stade,Station Souk,29,8.1
4471,U2644,43,M,2024-11-13 18:04:00,2024-11-13 18:26:00,Station Gare,Station Centre-Ville,22,8.6
4472,U4917,59,M,2024-01-30 19:38:00,2024-01-30 20:03:00,Station Hôpital,Station Parc Central,25,7.6
4473,U8767,33,M,2024-03-15 19:50:00,2024-03-15 20:20:00,Station Hôpital,Station Parc Central,30,7.6
4474,U8872,51,F,2025-02-26 07:55:00,2025-02-26 08:25:00,Station Stade,Station Quartier Administratif,30,8.1
4475,U7430,61,M,2025-03-18 11:13:00,2025-03-18 11:25:00,Station Hôpital,Station Quartier Administratif,12,6.9
4476,U2496,57,F,2025-06-11 21:32:00,2025-06-11 21:53:00,Station Parc Central,Station Stade,21,8.6
4477,U9025,22,M,2024-01-23 17:04:00,2024-01-23 17:24:00,Station Souk,Station Centre-Ville,20,6.4
4478,U9137,30,M,2025-02-22 17:17:00,2025-02-22 17:59:00,Station Gare,Station Aéroport Bus,42,10.0
4479,U1485,24,M,2025-12-05 06:47:00,2025-12-05 07:17:00,Station Centre-Ville,Station Souk,30,8.1
4480,U6521,31,F,2024-04-07 09:11:00,2024-04-07 09:21:00,Station Parc Central,Station Stade,10,6.2
4481,U6313,32,F,2024-04-17 13:28:00,2024-04-17 13:53:00,Station Souk,Station Centre-Ville,25,8.1
4482,U2746,54,M,2025-02-18 07:04:00,2025-02-18 07:27:00,Station Souk,Station Centre-Ville,23,9.1
4483,U6759,28,F,2024-04-25 15:54:00,2024-04-25 16:25:00,Station Corniche,Station Marina,31,10.3
4484,U9154,20,F,2025-02-22 20:46:00,2025-02-22 21:05:00,Station Parc Central,Station Stade,19,6.9
4485,U8571,19,M,2024-01-07 18:33:00,2024-01-07 18:57:00,Station Marina,Station Centre-Ville,24,8.6
4486,U6082,51,F,2024-08-09 14:50:00,2024-08-09 15:16:00,Station Technopark,Station Université,26,8.1
4487,U2264,58,F,2024-04-24 04:26:00,2024-04-24 04:44:00,Station Quartier Administratif,Station Centre-Ville,18,7.9
4488,U2715,20,M,2025-09-21 06:04:00,2025-09-21 06:33:00,Station Université,Station Corniche,29,8.1
4489,U1347,59,F,2024-06-29 19:53:00,2024-06-29 20:24:00,Station Stade,Station Corniche,31,9.8
4490,U2647,19,F,2024-08-22 19:42:00,2024-08-22 19:54:00,Station Quartier Administratif,Station Centre-Ville,12,7.4
4491,U8015,19,M,2024-10-21 08:52:00,2024-10-21 09:06:00,Station Marina,Station Corniche,14,6.4
4492,U7474,35,F,2024-04-09 16:02:00,2024-04-09 16:52:00,Station Quartier Administratif,Station Corniche,50,11.0
4493,U9407,56,M,2025-11-07 16:57:00,2025-11-07 17:25:00,Station Hôpital,Station Parc Central,28,8.6
4494,U9191,35,M,2024-08-13 09:29:00,2024-08-13 09:49:00,Station Centre-Ville,Station Gare,20,7.4
4495,U1955,58,F,2025-09-29 18:39:00,2025-09-29 18:44:00,Station Technopark,Station Quartier Administratif,5,6.2
4496,U4649,49,M,2024-08-05 09:02:00,2024-08-05 09:34:00,Station Quartier Administratif,Station Hôpital,32,9.8
4497,U1813,56,F,2024-12-23 10:30:00,2024-12-23 10:43:00,Station Aéroport Bus,Station Gare,13,7.4
4498,U9479,33,F,2024-05-24 18:09:00,2024-05-24 18:34:00,Station Stade,Station Université,25,8.6
4499,U2316,33,M,2025-04-25 07:45:00,2025-04-25 08:09:00,Station Quartier Administratif,Station Technopark,24,8.6
4500,U7528,38,F,2025-08-17 17:19:00,2025-08-17 17:31:00,Station Centre-Ville,Station Souk,12,6.4
4501,U1540,32,M,2024-11-12 18:18:00,2024-11-12 19:24:00,Station Université,Station Corniche,66,13.9
4502,U6183,42,F,2025-12-05 09:31:00,2025-12-05 09:56:00,Station Parc Central,Station Centre-Ville,25,8.6
4503,U1060,57,M,2024-01-06 18:45:00,2024-01-06 19:03:00,Station Hôpital,Station Parc Central,18,7.9
4504,U3177,50,F,2025-04-27 12:48:00,2025-04-27 13:03:00,Station Parc Central,Station Université,15,6.9
4505,U7720,36,M,2025-05-25 18:36:00,2025-05-25 19:09:00,Station Souk,Station Centre-Ville,33,9.8
4506,U8688,60,M,2024-06-28 08:00:00,2024-06-28 08:28:00,Station Centre-Ville,Station Quartier Administratif,28,8.6
4507,U7818,38,M,2024-07-14 10:04:00,2024-07-14 10:28:00,Station Corniche,Station Marina,24,8.1
4508,U1661,49,F,2025-03-03 09:52:00,2025-03-03 10:30:00,Station Souk,Station Université,38,8.8
4509,U1397,35,M,2025-11-13 17:06:00,2025-11-13 17:41:00,Station Centre-Ville,Station Quartier Administratif,35,9.8
4510,U7349,26,M,2025-06-01 05:56:00,2025-06-01 06:17:00,Station Gare,Station Centre-Ville,21,8.6
4511,U7013,38,F,2025-05-28 07:01:00,2025-05-28 07:40:00,Station Centre-Ville,Station Parc Central,39,9.8
4512,U3337,53,M,2024-02-09 08:13:00,2024-02-09 08:43:00,Station Stade,Station Parc Central,30,8.6
4513,U6016,22,F,2024-02-29 15:51:00,2024-02-29 16:20:00,Station Centre-Ville,Station Gare,29,8.6
4514,U3122,53,F,2025-08-28 15:05:00,2025-08-28 15:37:00,Station Université,Station Technopark,32,9.3
4515,U2403,18,M,2025-12-31 08:08:00,2025-12-31 08:40:00,Station Aéroport Bus,Station Gare,32,9.8
4516,U8617,39,M,2025-08-17 19:06:00,2025-08-17 19:39:00,Station Université,Station Stade,33,10.3
4517,U1395,54,F,2025-03-26 08:36:00,2025-03-26 09:02:00,Station Quartier Administratif,Station Hôpital,26,8.6
4518,U2792,51,F,2025-08-05 17:39:00,2025-08-05 17:54:00,Station Centre-Ville,Station Gare,15,7.4
4519,U7907,34,Autre,2025-09-02 08:15:00,2025-09-02 08:40:00,Station Technopark,Station Université,25,7.6
4520,U9239,30,M,2025-08-04 13:06:00,2025-08-04 13:30:00,Station Technopark,Station Université,24,8.6
4521,U4304,52,M,2024-11-06 09:33:00,2024-11-06 09:55:00,Station Centre-Ville,Station Parc Central,22,9.1
4522,U3572,62,F,2024-09-25 11:27:00,2024-09-25 11:41:00,Station Centre-Ville,Station Parc Central,14,7.9
4523,U7526,39,F,2024-04-21 19:41:00,2024-04-21 20:17:00,Station Stade,Station Parc Central,36,9.8
4524,U8000,60,M,2025-03-15 18:29:00,2025-03-15 18:50:00,Station Centre-Ville,Station Quartier Administratif,21,7.6
4525,U3939,56,F,2024-01-09 08:48:00,2024-01-09 09:18:00,Station Souk,Station Centre-Ville,30,9.1
4526,U4252,39,M,2025-06-13 15:14:00,2025-06-13 15:30:00,Station Hôpital,Station Parc Central,16,7.4
4527,U4011,63,M,2025-12-06 08:07:00,2025-12-06 08:36:00,Station Stade,Station Corniche,29,8.1
4528,U8646,54,F,2025-03-23 17:15:00,2025-03-23 17:58:00,Station Gare,Station Corniche,43,10.5
4529,U7050,63,F,2024-05-28 13:58:00,2024-05-28 14:34:00,Station Centre-Ville,Station Stade,36,9.8
4530,U1341,45,M,2025-01-20 17:18:00,2025-01-20 17:40:00,Station Quartier Administratif,Station Technopark,22,8.6
4531,U9674,58,F,2025-02-09 01:47:00,2025-02-09 02:16:00,Station Technopark,Station Université,29,8.6
4532,U6069,48,F,2025-07-25 08:21:00,2025-07-25 09:41:00,Station Souk,Station Quartier Administratif,80,14.6
4533,U7872,19,F,2024-04-10 12:22:00,2024-04-10 12:30:00,Station Parc Central,Station Marina,8,5.2
4534,U8437,20,F,2025-10-17 14:40:00,2025-10-17 14:52:00,Station Souk,Station Centre-Ville,12,7.9
4535,U8533,53,Autre,2024-12-30 12:41:00,2024-12-30 12:51:00,Station Université,Station Technopark,10,6.2
4536,U9090,59,M,2024-04-28 14:41:00,2024-04-28 15:06:00,Station Stade,Station Hôpital,25,8.6
4537,U7576,29,F,2024-01-23 17:27:00,2024-01-23 17:57:00,Station Centre-Ville,Station Gare,30,8.6
4538,U5734,64,M,2024-04-15 21:23:00,2024-04-15 21:58:00,Station Stade,Station Université,35,9.8
4539,U9812,32,Autre,2025-08-25 07:27:00,2025-08-25 07:42:00,Station Marina,Station Corniche,15,6.9
4540,U8613,32,F,2024-09-23 07:26:00,2024-09-23 07:31:00,Station Technopark,Station Université,5,6.2
4541,U4782,43,F,2024-10-30 15:12:00,2024-10-30 15:34:00,Station Hôpital,Station Quartier Administratif,22,7.6
4542,U7125,58,F,2024-06-23 07:13:00,2024-06-23 07:45:00,Station Marina,Station Quartier Administratif,32,10.3
4543,U3600,33,F,2025-09-12 09:02:00,2025-09-12 09:23:00,Station Hôpital,Station Parc Central,21,8.1
4544,U7139,63,M,2025-01-20 08:12:00,2025-01-20 09:21:00,Station Quartier Administratif,Station Souk,69,12.4
4545,U2980,64,M,2024-11-26 14:40:00,2024-11-26 14:59:00,Station Quartier Administratif,Station Technopark,19,7.4
4546,U1207,59,F,2025-11-08 15:46:00,2025-11-08 16:15:00,Station Corniche,Station Marina,29,8.6
4547,U4981,38,F,2025-10-28 08:14:00,2025-10-28 08:46:00,Station Quartier Administratif,Station Centre-Ville,32,9.8
4548,U7437,53,Autre,2025-05-12 09:13:00,2025-05-12 10:11:00,Station Centre-Ville,Station Technopark,58,12.2
4549,U5121,26,M,2024-08-22 13:06:00,2024-08-22 13:31:00,Station Corniche,Station Marina,25,9.1
4550,U6554,43,M,2024-08-06 19:12:00,2024-08-06 20:03:00,Station Souk,Station Corniche,51,11.7
4551,U9434,61,F,2024-12-31 08:43:00,2024-12-31 08:54:00,Station Aéroport Bus,Station Gare,11,7.4
4552,U2433,34,F,2025-07-10 15:42:00,2025-07-10 16:13:00,Station Hôpital,Station Quartier Administratif,31,8.8
4553,U3324,34,F,2024-03-05 17:06:00,2024-03-05 17:40:00,Station Corniche,Station Marina,34,9.8
4554,U3681,37,M,2025-04-01 11:11:00,2025-04-01 11:19:00,Station Technopark,Station Quartier Administratif,8,6.2
4555,U7725,64,F,2024-11-02 15:51:00,2024-11-02 16:38:00,Station Quartier Administratif,Station Parc Central,47,11.0
4556,U2362,57,M,2025-05-12 18:17:00,2025-05-12 18:31:00,Station Hôpital,Station Parc Central,14,6.9
4557,U7388,40,Autre,2024-12-16 07:38:00,2024-12-16 07:52:00,Station Technopark,Station Université,14,7.4
4558,U7375,20,F,2025-12-01 07:10:00,2025-12-01 07:17:00,Station Marina,Station Centre-Ville,7,6.2
4559,U8266,23,F,2024-02-07 07:50:00,2024-02-07 08:05:00,Station Souk,Station Stade,15,6.9
4560,U7804,24,F,2024-02-20 14:20:00,2024-02-20 14:47:00,Station Souk,Station Centre-Ville,27,8.6
4561,U4914,38,F,2025-12-20 15:51:00,2025-12-20 16:19:00,Station Souk,Station Stade,28,8.6
4562,U6151,52,M,2025-02-10 19:06:00,2025-02-10 19:36:00,Station Gare,Station Université,30,7.6
4563,U9672,18,M,2024-07-09 17:59:00,2024-07-09 18:33:00,Station Quartier Administratif,Station Technopark,34,9.3
4564,U1068,56,M,2024-01-21 19:59:00,2024-01-21 20:12:00,Station Aéroport Bus,Station Gare,13,7.4
4565,U7150,29,F,2025-12-22 18:49:00,2025-12-22 19:25:00,Station Quartier Administratif,Station Centre-Ville,36,9.8
4566,U1960,38,F,2024-05-29 11:58:00,2024-05-29 12:28:00,Station Aéroport Bus,Station Hôpital,30,8.6
4567,U4910,22,M,2024-08-30 13:25:00,2024-08-30 13:39:00,Station Marina,Station Corniche,14,7.4
4568,U5229,55,M,2025-09-08 10:28:00,2025-09-08 10:43:00,Station Souk,Station Centre-Ville,15,6.9
4569,U9122,50,M,2025-05-18 17:52:00,2025-05-18 17:57:00,Station Stade,Station Souk,5,6.2
4570,U3509,41,M,2025-07-10 08:57:00,2025-07-10 09:29:00,Station Souk,Station Université,32,9.8
4571,U3389,55,M,2024-12-30 19:59:00,2024-12-30 20:22:00,Station Souk,Station Centre-Ville,23,8.6
4572,U1701,29,F,2024-01-13 11:20:00,2024-01-13 11:36:00,Station Centre-Ville,Station Quartier Administratif,16,7.4
4573,U4245,54,M,2024-04-30 11:46:00,2024-04-30 12:00:00,Station Parc Central,Station Université,14,7.9
4574,U6078,20,M,2025-01-20 09:50:00,2025-01-20 10:19:00,Station Marina,Station Corniche,29,8.6
4575,U1332,27,F,2025-05-21 13:49:00,2025-05-21 14:31:00,Station Parc Central,Station Université,42,11.0
4576,U3751,29,M,2025-07-25 08:18:00,2025-07-25 08:49:00,Station Hôpital,Station Quartier Administratif,31,8.8
4577,U1340,65,M,2024-10-31 09:30:00,2024-10-31 09:59:00,Station Technopark,Station Université,29,9.1
4578,U3276,55,M,2024-05-19 12:58:00,2024-05-19 13:23:00,Station Quartier Administratif,Station Université,25,8.6
4579,U6351,20,F,2025-09-26 10:56:00,2025-09-26 11:10:00,Station Hôpital,Station Souk,14,7.4
4580,U1564,62,M,2025-05-11 20:24:00,2025-05-11 20:54:00,Station Centre-Ville,Station Parc Central,30,9.1
4581,U1419,42,Autre,2024-05-21 07:17:00,2024-05-21 07:28:00,Station Stade,Station Parc Central,11,7.4
4582,U2507,60,F,2025-06-06 19:13:00,2025-06-06 19:37:00,Station Souk,Station Centre-Ville,24,8.6
4583,U5804,58,M,2025-08-13 17:24:00,2025-08-13 17:50:00,Station Technopark,Station Université,26,9.1
4584,U9017,24,F,2024-07-29 18:37:00,2024-07-29 19:00:00,Station Souk,Station Centre-Ville,23,9.1
4585,U4108,36,M,2024-08-10 14:20:00,2024-08-10 14:27:00,Station Aéroport Bus,Station Gare,7,5.2
4586,U6108,53,F,2025-02-13 17:26:00,2025-02-13 18:02:00,Station Gare,Station Aéroport Bus,36,9.8
4587,U6277,38,F,2024-10-16 18:26:00,2024-10-16 18:55:00,Station Stade,Station Parc Central,29,8.6
4588,U3880,32,M,2024-11-10 19:40:00,2024-11-10 19:57:00,Station Quartier Administratif,Station Hôpital,17,6.9
4589,U6299,31,M,2024-02-29 12:30:00,2024-02-29 13:04:00,Station Stade,Station Souk,34,9.8
4590,U3597,61,F,2024-07-15 12:19:00,2024-07-15 12:37:00,Station Quartier Administratif,Station Hôpital,18,7.9
4591,U9027,55,F,2025-11-21 12:09:00,2025-11-21 12:34:00,Station Hôpital,Station Quartier Administratif,25,8.6
4592,U7447,58,F,2025-10-13 02:39:00,2025-10-13 02:59:00,Station Quartier Administratif,Station Technopark,20,7.4
4593,U2719,54,M,2025-06-01 11:48:00,2025-06-01 12:14:00,Station Hôpital,Station Parc Central,26,8.6
4594,U5559,40,F,2025-07-22 17:29:00,2025-07-22 17:58:00,Station Corniche,Station Centre-Ville,29,8.6
4595,U5690,42,M,2025-08-02 19:52:00,2025-08-02 20:11:00,Station Gare,Station Quartier Administratif,19,6.4
4596,U4121,35,M,2024-09-27 09:47:00,2024-09-27 10:14:00,Station Centre-Ville,Station Quartier Administratif,27,8.6
4597,U1171,26,M,2025-12-18 14:19:00,2025-12-18 14:24:00,Station Corniche,Station Stade,5,6.2
4598,U2751,47,F,2025-02-11 13:18:00,2025-02-11 13:42:00,Station Quartier Administratif,Station Technopark,24,8.6
4599,U2329,41,M,2024-03-14 08:05:00,2024-03-14 08:43:00,Station Université,Station Parc Central,38,9.8
4600,U2411,44,M,2024-08-18 07:59:00,2024-08-18 08:31:00,Station Aéroport Bus,Station Souk,32,9.8
4601,U3270,47,F,2025-03-24 17:03:00,2025-03-24 17:21:00,Station Université,Station Parc Central,18,7.4
4602,U8306,22,F,2024-06-17 19:15:00,2024-06-17 19:41:00,Station Souk,Station Stade,26,8.6
4603,U9464,55,M,2025-12-05 19:56:00,2025-12-05 20:13:00,Station Université,Station Parc Central,17,7.4
4604,U8445,18,F,2025-08-25 17:19:00,2025-08-25 17:42:00,Station Marina,Station Corniche,23,8.6
4605,U8591,22,M,2025-10-03 17:27:00,2025-10-03 18:08:00,Station Gare,Station Université,41,10.5
4606,U5167,46,M,2024-11-13 10:44:00,2024-11-13 11:02:00,Station Université,Station Technopark,18,6.4
4607,U7021,18,F,2025-04-13 12:40:00,2025-04-13 13:05:00,Station Université,Station Technopark,25,7.6
4608,U1275,21,F,2024-08-28 19:16:00,2024-08-28 19:21:00,Station Quartier Administratif,Station Centre-Ville,5,6.2
4609,U6543,25,M,2025-04-30 00:24:00,2025-04-30 00:56:00,Station Souk,Station Centre-Ville,32,9.8
4610,U6938,59,M,2025-07-14 06:19:00,2025-07-14 07:25:00,Station Université,Station Marina,66,13.4
4611,U5561,26,F,2025-11-25 17:40:00,2025-11-25 17:53:00,Station Quartier Administratif,Station Technopark,13,7.4
4612,U7893,28,F,2024-10-15 17:31:00,2024-10-15 18:19:00,Station Parc Central,Station Hôpital,48,11.0
4613,U8328,56,M,2024-04-25 13:23:00,2024-04-25 13:28:00,Station Hôpital,Station Quartier Administratif,5,6.2
4614,U5671,64,F,2024-07-10 17:30:00,2024-07-10 18:01:00,Station Parc Central,Station Stade,31,9.8
4615,U1914,51,F,2025-03-15 15:22:00,2025-03-15 15:50:00,Station Aéroport Bus,Station Souk,28,8.1
4616,U3745,23,F,2025-01-01 19:23:00,2025-01-01 19:33:00,Station Université,Station Parc Central,10,5.2
4617,U6361,19,M,2024-12-05 14:36:00,2024-12-05 14:54:00,Station Gare,Station Centre-Ville,18,7.4
4618,U4836,55,F,2025-01-30 12:02:00,2025-01-30 12:54:00,Station Technopark,Station Quartier Administratif,52,12.2
4619,U5344,64,F,2025-03-20 16:48:00,2025-03-20 17:17:00,Station Quartier Administratif,Station Centre-Ville,29,9.1
4620,U8496,42,F,2025-08-13 13:58:00,2025-08-13 14:17:00,Station Université,Station Technopark,19,6.9
4621,U4269,54,M,2024-02-02 07:20:00,2024-02-02 07:26:00,Station Université,Station Technopark,6,6.2
4622,U2987,27,F,2025-09-08 07:00:00,2025-09-08 07:39:00,Station Stade,Station Centre-Ville,39,9.8
4623,U1190,63,F,2024-01-20 07:56:00,2024-01-20 08:46:00,Station Marina,Station Souk,50,11.0
4624,U6649,28,M,2024-07-08 10:31:00,2024-07-08 10:57:00,Station Parc Central,Station Hôpital,26,8.6
4625,U3583,54,F,2025-10-30 08:12:00,2025-10-30 08:32:00,Station Université,Station Parc Central,20,6.9
4626,U3911,61,F,2024-05-02 11:23:00,2024-05-02 11:34:00,Station Gare,Station Centre-Ville,11,7.4
4627,U6260,62,F,2025-01-25 06:52:00,2025-01-25 07:18:00,Station Université,Station Parc Central,26,8.6
4628,U3712,43,F,2025-11-27 14:24:00,2025-11-27 14:50:00,Station Université,Station Parc Central,26,9.1
